% GROUP B1. NODAL DATA
% CARD B1.1   DEFAULTS
%  CHP CHPT  QQP QQPT  ALF  CON CONT  DMT DFTACTH

% CARD B1.2
%   N      X(N)      Y(N)      Z(N)   BTRA(N)  HBASE(N)     CBASE(N)
   51    1    2   51   52    0    0    0    0    0    0 126.92034
   52    1    2   52   53    0    0    0    0    0    0 129.43362
   53    1    2   53   54    0    0    0    0    0    0 131.94689
   54    1    2   54   55    0    0    0    0    0    0 134.46017
   55    1    2   55   56    0    0    0    0    0    0 136.97344
   56    1    2   56   57    0    0    0    0    0    0 139.48671
   57    1    2   57   58    0    0    0    0    0    0 141.99999
   58    1    2   58   59    0    0    0    0    0    0 144.51326
   59    1    2   59   60    0    0    0    0    0    0 147.02654
   60    1    2   60   61    0    0    0    0    0    0 149.53981
   61    1    2   61   62    0    0    0    0    0    0 152.05308
   62    1    2   62   63    0    0    0    0    0    0 154.56636
   63    1    2   63   64    0    0    0    0    0    0 157.07963
   64    1    2   64   65    0    0    0    0    0    0 159.59291
   65    1    2   65   66    0    0    0    0    0    0 162.10618
   66    1    2   66   67    0    0    0    0    0    0 164.61946
   67    1    2   67   68    0    0    0    0    0    0 167.13273
   68    1    2   68   69    0    0    0    0    0    0 169.64600
   69    1    2   69   70    0    0    0    0    0    0 172.15928
   70    1    2   70   71    0    0    0    0    0    0 174.67255
   71    1    2   71   72    0    0    0    0    0    0 177.18583
   72    1    2   72   73    0    0    0    0    0    0 179.69910
   73    1    2   73   74    0    0    0    0    0    0 182.21237
   74    1    2   74   75    0    0    0    0    0    0 184.72565
   75    1    2   75   76    0    0    0    0    0    0 187.23892
   76    1    2   76   77    0    0    0    0    0    0 189.75220
   77    1    2   77   78    0    0    0    0    0    0 192.26547
   78    1    2   78   79    0    0    0    0    0    0 194.77874
   79    1    2   79   80    0    0    0    0    0    0 197.29202
   80    1    2   80   81    0    0    0    0    0    0 199.80529
   81    1    2   81   82    0    0    0    0    0    0 202.31857
   82    1    2   82   83    0    0    0    0    0    0 204.83184
   83    1    2   83   84    0    0    0    0    0    0 207.34512
   84    1    2   84   85    0    0    0    0    0    0 209.85839
   85    1    2   85   86    0    0    0    0    0    0 212.37166
   86    1    2   86   87    0    0    0    0    0    0 214.88494
   87    1    2   87   88    0    0    0    0    0    0 217.39821
   88    1    2   88   89    0    0    0    0    0    0 219.91149
   89    1    2   89   90    0    0    0    0    0    0 222.42476
   90    1    2   90   91    0    0    0    0    0    0 224.93803
   91    1    2   91   92    0    0    0    0    0    0 227.45131
   92    1    2   92   93    0    0    0    0    0    0 229.96458
   93    1    2   93   94    0    0    0    0    0    0 232.47786
   94    1    2   94   95    0    0    0    0    0    0 234.99113
   95    1    2   95   96    0    0    0    0    0    0 237.50440
   96    1    2   96   97    0    0    0    0    0    0 240.01768
   97    1    2   97   98    0    0    0    0    0    0 242.53095
   98    1    2   98   99    0    0    0    0    0    0 245.04423
   99    1    2   99  100    0    0    0    0    0    0 247.55750
  100    1    2  100  101    0    0    0    0    0    0 250.07078
  101    1    2  101  102    0    0    0    0    0    0 252.58405
  102    1    2  102  103    0    0    0    0    0    0 255.09732
  103    1    2  103  104    0    0    0    0    0    0 257.61060
  104    1    2  104  105    0    0    0    0    0    0 260.12387
  105    1    2  105  106    0    0    0    0    0    0 262.63715
  106    1    2  106  107    0    0    0    0    0    0 265.15042
  107    1    2  107  108    0    0    0    0    0    0 267.66369
  108    1    2  108  109    0    0    0    0    0    0 270.17697
  109    1    2  109  110    0    0    0    0    0    0 272.69024
  110    1    2  110  111    0    0    0    0    0    0 275.20352
  111    1    2  111  112    0    0    0    0    0    0 277.71679
  112    1    2  112  113    0    0    0    0    0    0 280.23006
  113    1    2  113  114    0    0    0    0    0    0 282.74334
  114    1    2  114  115    0    0    0    0    0    0 285.25661
  115    1    2  115  116    0    0    0    0    0    0 287.76989
  116    1    2  116  117    0    0    0    0    0    0 290.28316
  117    1    2  117  118    0    0    0    0    0    0 292.79644
  118    1    2  118  119    0    0    0    0    0    0 295.30971
  119    1    2  119  120    0    0    0    0    0    0 297.82298
  120    1    2  120  121    0    0    0    0    0    0 300.33626
  121    1    2  121  122    0    0    0    0    0    0 302.84953
  122    1    2  122  123    0    0    0    0    0    0 305.36281
  123    1    2  123  124    0    0    0    0    0    0 307.87608
  124    1    2  124  125    0    0    0    0    0    0 310.38935
  125    1    2  125  126    0    0    0    0    0    0 312.90263
  126    1    2  126  127    0    0    0    0    0    0 315.41590
  127    1    2  127  128    0    0    0    0    0    0 317.92918
  128    1    2  128  129    0    0    0    0    0    0 320.44245
  129    1    2  129  130    0    0    0    0    0    0 322.95572
  130    1    2  130  131    0    0    0    0    0    0 325.46900
  131    1    2  131  132    0    0    0    0    0    0 327.98227
  132    1    2  132  133    0    0    0    0    0    0 330.49555
  133    1    2  133  134    0    0    0    0    0    0 333.00882
  134    1    2  134  135    0    0    0    0    0    0 335.52210
  135    1    2  135  136    0    0    0    0    0    0 338.03537
  136    1    2  136  137    0    0    0    0    0    0 340.54864
  137    1    2  137  138    0    0    0    0    0    0 343.06192
  138    1    2  138  139    0    0    0    0    0    0 345.57519
  139    1    2  139  140    0    0    0    0    0    0 348.08847
  140    1    2  140  141    0    0    0    0    0    0 350.60174
  141    1    2  141  142    0    0    0    0    0    0 353.11501
  142    1    2  142  143    0    0    0    0    0    0 355.62829
  143    1    2  143  144    0    0    0    0    0    0 358.14156
  144    1    2  144  145    0    0    0    0    0    0 360.65484
  145    1    2  145  146    0    0    0    0    0    0 363.16811
  146    1    2  146  147    0    0    0    0    0    0 365.68138
  147    1    2  147  148    0    0    0    0    0    0 368.19466
  148    1    2  148  149    0    0    0    0    0    0 370.70793
  149    1    2  149  150    0    0    0    0    0    0 373.22121
  150    1    2  150  151    0    0    0    0    0    0 375.73448
  151    1    2  151  152    0    0    0    0    0    0 378.24776
  152    1    2  152  153    0    0    0    0    0    0 380.76103
  153    1    2  153  154    0    0    0    0    0    0 383.27430
  154    1    2  154  155    0    0    0    0    0    0 385.78758
  155    1    2  155  156    0    0    0    0    0    0 388.30085
  156    1    2  156  157    0    0    0    0    0    0 390.81413
  157    1    2  157  158    0    0    0    0    0    0 393.32740
  158    1    2  158  159    0    0    0    0    0    0 395.84067
  159    1    2  159  160    0    0    0    0    0    0 398.35395
  160    1    2  160  161    0    0    0    0    0    0 400.86722
  161    1    2  161  162    0    0    0    0    0    0 403.38050
  162    1    2  162  163    0    0    0    0    0    0 405.89377
  163    1    2  163  164    0    0    0    0    0    0 408.40704
  164    1    2  164  165    0    0    0    0    0    0 410.92032
  165    1    2  165  166    0    0    0    0    0    0 413.43359
  166    1    2  166  167    0    0    0    0    0    0 415.94687
  167    1    2  167  168    0    0    0    0    0    0 418.46014
  168    1    2  168  169    0    0    0    0    0    0 420.97342
  169    1    2  169  170    0    0    0    0    0    0 423.48669
  170    1    2  170  171    0    0    0    0    0    0 425.99996
  171    1    2  171  172    0    0    0    0    0    0 428.51324
  172    1    2  172  173    0    0    0    0    0    0 431.02651
  173    1    2  173  174    0    0    0    0    0    0 433.53979
  174    1    2  174  175    0    0    0    0    0    0 436.05306
  175    1    2  175  176    0    0    0    0    0    0 438.56633
  176    1    2  176  177    0    0    0    0    0    0 441.07961
  177    1    2  177  178    0    0    0    0    0    0 443.59288
  178    1    2  178  179    0    0    0    0    0    0 446.10616
  179    1    2  179  180    0    0    0    0    0    0 448.61943
  180    1    2  180  181    0    0    0    0    0    0 451.13271
  181    1    2  181  182    0    0    0    0    0    0 453.64598
  182    1    2  182  183    0    0    0    0    0    0 456.15925
  183    1    2  183  184    0    0    0    0    0    0 458.67253
  184    1    2  184  185    0    0    0    0    0    0 461.18580
  185    1    2  185  186    0    0    0    0    0    0 463.69908
  186    1    2  186  187    0    0    0    0    0    0 466.21235
  187    1    2  187  188    0    0    0    0    0    0 468.72562
  188    1    2  188  189    0    0    0    0    0    0 471.23890
  189    1    2  189  190    0    0    0    0    0    0 473.75217
  190    1    2  190  191    0    0    0    0    0    0 476.26545
  191    1    2  191  192    0    0    0    0    0    0 478.77872
  192    1    2  192  193    0    0    0    0    0    0 481.29199
  193    1    2  193  194    0    0    0    0    0    0 483.80527
  194    1    2  194  195    0    0    0    0    0    0 486.31854
  195    1    2  195  196    0    0    0    0    0    0 488.83182
  196    1    2  196  197    0    0    0    0    0    0 491.34509
  197    1    2  197  198    0    0    0    0    0    0 493.85837
  198    1    2  198  199    0    0    0    0    0    0 496.37164
  199    1    2  199  200    0    0    0    0    0    0 498.88491
  200    1    2  200  201    0    0    0    0    0    0 501.39819
  201    1    2  201  202    0    0    0    0    0    0 503.91146
  202    1    2  202  203    0    0    0    0    0    0 506.42474
  203    1    2  203  204    0    0    0    0    0    0 508.93801
  204    1    2  204  205    0    0    0    0    0    0 511.45128
  205    1    2  205  206    0    0    0    0    0    0 513.96456
  206    1    2  206  207    0    0    0    0    0    0 516.47783
  207    1    2  207  208    0    0    0    0    0    0 518.99111
  208    1    2  208  209    0    0    0    0    0    0 521.50438
  209    1    2  209  210    0    0    0    0    0    0 524.01765
  210    1    2  210  211    0    0    0    0    0    0 526.53093
  211    1    2  211  212    0    0    0    0    0    0 529.04420
  212    1    2  212  213    0    0    0    0    0    0 531.55748
  213    1    2  213  214    0    0    0    0    0    0 534.07075
  214    1    2  214  215    0    0    0    0    0    0 536.58403
  215    1    2  215  216    0    0    0    0    0    0 539.09730
  216    1    2  216  217    0    0    0    0    0    0 541.61057
  217    1    2  217  218    0    0    0    0    0    0 544.12385
  218    1    2  218  219    0    0    0    0    0    0 546.63712
  219    1    2  219  220    0    0    0    0    0    0 549.15040
  220    1    2  220  221    0    0    0    0    0    0 551.66367
  221    1    2  221  222    0    0    0    0    0    0 554.17694
  222    1    2  222  223    0    0    0    0    0    0 556.69022
  223    1    2  223  224    0    0    0    0    0    0 559.20349
  224    1    2  224  225    0    0    0    0    0    0 561.71677
  225    1    2  225  226    0    0    0    0    0    0 564.23004
  226    1    2  226  227    0    0    0    0    0    0 566.74331
  227    1    2  227  228    0    0    0    0    0    0 569.25659
  228    1    2  228  229    0    0    0    0    0    0 571.76986
  229    1    2  229  230    0    0    0    0    0    0 574.28314
  230    1    2  230  231    0    0    0    0    0    0 576.79641
  231    1    2  231  232    0    0    0    0    0    0 579.30969
  232    1    2  232  233    0    0    0    0    0    0 581.82296
  233    1    2  233  234    0    0    0    0    0    0 584.33623
  234    1    2  234  235    0    0    0    0    0    0 586.84951
  235    1    2  235  236    0    0    0    0    0    0 589.36278
  236    1    2  236  237    0    0    0    0    0    0 591.87606
  237    1    2  237  238    0    0    0    0    0    0 594.38933
  238    1    2  238  239    0    0    0    0    0    0 596.90260
  239    1    2  239  240    0    0    0    0    0    0 599.41588
  240    1    2  240  241    0    0    0    0    0    0 601.92915
  241    1    2  241  242    0    0    0    0    0    0 604.44243
  242    1    2  242  243    0    0    0    0    0    0 606.95570
  243    1    2  243  244    0    0    0    0    0    0 609.46897
  244    1    2  244  245    0    0    0    0    0    0 611.98225
  245    1    2  245  246    0    0    0    0    0    0 614.49552
  246    1    2  246  247    0    0    0    0    0    0 617.00880
  247    1    2  247  248    0    0    0    0    0    0 619.52207
  248    1    2  248  249    0    0    0    0    0    0 622.03535
  249    1    2  249  250    0    0    0    0    0    0 624.54862
  250    1    2  250  251    0    0    0    0    0    0 627.06189
  251    1    2  251  252    0    0    0    0    0    0 629.57517
  252    1    2  252  253    0    0    0    0    0    0 632.08844
  253    1    2  253  254    0    0    0    0    0    0 634.60172
  254    1    2  254  255    0    0    0    0    0    0 637.11499
  255    1    2  255  256    0    0    0    0    0    0 639.62826
  256    1    2  256  257    0    0    0    0    0    0 642.14154
  257    1    2  257  258    0    0    0    0    0    0 644.65481
  258    1    2  258  259    0    0    0    0    0    0 647.16809
  259    1    2  259  260    0    0    0    0    0    0 649.68136
  260    1    2  260  261    0    0    0    0    0    0 652.19463
  261    1    2  261  262    0    0    0    0    0    0 654.70791
  262    1    2  262  263    0    0    0    0    0    0 657.22118
  263    1    2  263  264    0    0    0    0    0    0 659.73446
  264    1    2  264  265    0    0    0    0    0    0 662.24773
  265    1    2  265  266    0    0    0    0    0    0 664.76101
  266    1    2  266  267    0    0    0    0    0    0 667.27428
  267    1    2  267  268    0    0    0    0    0    0 669.78755
  268    1    2  268  269    0    0    0    0    0    0 672.30083
  269    1    2  269  270    0    0    0    0    0    0 674.81410
  270    1    2  270  271    0    0    0    0    0    0 677.32738
  271    1    2  271  272    0    0    0    0    0    0 679.84065
  272    1    2  272  273    0    0    0    0    0    0 682.35392
  273    1    2  273  274    0    0    0    0    0    0 684.86720
  274    1    2  274  275    0    0    0    0    0    0 687.38047
  275    1    2  275  276    0    0    0    0    0    0 689.89375
  276    1    2  276  277    0    0    0    0    0    0 692.40702
  277    1    2  277  278    0    0    0    0    0    0 694.92029
  278    1    2  278  279    0    0    0    0    0    0 697.43357
  279    1    2  279  280    0    0    0    0    0    0 699.94684
  280    1    2  280  281    0    0    0    0    0    0 702.46012
  281    1    2  281  282    0    0    0    0    0    0 704.97339
  282    1    2  282  283    0    0    0    0    0    0 707.48667
  283    1    2  283  284    0    0    0    0    0    0 709.99994
  284    1    2  284  285    0    0    0    0    0    0 712.51321
  285    1    2  285  286    0    0    0    0    0    0 715.02649
  286    1    2  286  287    0    0    0    0    0    0 717.53976
  287    1    2  287  288    0    0    0    0    0    0 720.05304
  288    1    2  288  289    0    0    0    0    0    0 722.56631
  289    1    2  289  290    0    0    0    0    0    0 725.07958
  290    1    2  290  291    0    0    0    0    0    0 727.59286
  291    1    2  291  292    0    0    0    0    0    0 730.10613
  292    1    2  292  293    0    0    0    0    0    0 732.61941
  293    1    2  293  294    0    0    0    0    0    0 735.13268
  294    1    2  294  295    0    0    0    0    0    0 737.64596
  295    1    2  295  296    0    0    0    0    0    0 740.15923
  296    1    2  296  297    0    0    0    0    0    0 742.67250
  297    1    2  297  298    0    0    0    0    0    0 745.18578
  298    1    2  298  299    0    0    0    0    0    0 747.69905
  299    1    2  299  300    0    0    0    0    0    0 750.21233
  300    1    2  300  301    0    0    0    0    0    0 752.72560
  301    1    2  301  302    0    0    0    0    0    0 755.23887
  302    1    2  302  303    0    0    0    0    0    0 757.75215
  303    1    2  303  304    0    0    0    0    0    0 760.26542
  304    1    2  304  305    0    0    0    0    0    0 762.77870
  305    1    2  305  306    0    0    0    0    0    0 765.29197
  306    1    2  306  307    0    0    0    0    0    0 767.80524
  307    1    2  307  308    0    0    0    0    0    0 770.31852
  308    1    2  308  309    0    0    0    0    0    0 772.83179
  309    1    2  309  310    0    0    0    0    0    0 775.34507
  310    1    2  310  311    0    0    0    0    0    0 777.85834
  311    1    2  311  312    0    0    0    0    0    0 780.37162
  312    1    2  312  313    0    0    0    0    0    0 782.88489
  313    1    2  313  314    0    0    0    0    0    0 785.39816
  314    1    2  314  315    0    0    0    0    0    0 787.91144
  315    1    2  315  316    0    0    0    0    0    0 790.42471
  316    1    2  316  317    0    0    0    0    0    0 792.93799
  317    1    2  317  318    0    0    0    0    0    0 795.45126
  318    1    2  318  319    0    0    0    0    0    0 797.96453
  319    1    2  319  320    0    0    0    0    0    0 800.47781
  320    1    2  320  321    0    0    0    0    0    0 802.99108
  321    1    2  321  322    0    0    0    0    0    0 805.50436
  322    1    2  322  323    0    0    0    0    0    0 808.01763
  323    1    2  323  324    0    0    0    0    0    0 810.53090
  324    1    2  324  325    0    0    0    0    0    0 813.04418
  325    1    2  325  326    0    0    0    0    0    0 815.55745
  326    1    2  326  327    0    0    0    0    0    0 818.07073
  327    1    2  327  328    0    0    0    0    0    0 820.58400
  328    1    2  328  329    0    0    0    0    0    0 823.09728
  329    1    2  329  330    0    0    0    0    0    0 825.61055
  330    1    2  330  331    0    0    0    0    0    0 828.12382
  331    1    2  331  332    0    0    0    0    0    0 830.63710
  332    1    2  332  333    0    0    0    0    0    0 833.15037
  333    1    2  333  334    0    0    0    0    0    0 835.66365
  334    1    2  334  335    0    0    0    0    0    0 838.17692
  335    1    2  335  336    0    0    0    0    0    0 840.69019
  336    1    2  336  337    0    0    0    0    0    0 843.20347
  337    1    2  337  338    0    0    0    0    0    0 845.71674
  338    1    2  338  339    0    0    0    0    0    0 848.23002
  339    1    2  339  340    0    0    0    0    0    0 850.74329
  340    1    2  340  341    0    0    0    0    0    0 853.25656
  341    1    2  341  342    0    0    0    0    0    0 855.76984
  342    1    2  342  343    0    0    0    0    0    0 858.28311
  343    1    2  343  344    0    0    0    0    0    0 860.79639
  344    1    2  344  345    0    0    0    0    0    0 863.30966
  345    1    2  345  346    0    0    0    0    0    0 865.82294
  346    1    2  346  347    0    0    0    0    0    0 868.33621
  347    1    2  347  348    0    0    0    0    0    0 870.84948
  348    1    2  348  349    0    0    0    0    0    0 873.36276
  349    1    2  349  350    0    0    0    0    0    0 875.87603
  350    1    2  350  351    0    0    0    0    0    0 878.38931
  351    1    2  351  352    0    0    0    0    0    0 880.90258
  352    1    2  352  353    0    0    0    0    0    0 883.41585
  353    1    2  353  354    0    0    0    0    0    0 885.92913
  354    1    2  354  355    0    0    0    0    0    0 888.44240
  355    1    2  355  356    0    0    0    0    0    0 890.95568
  356    1    2  356  357    0    0    0    0    0    0 893.46895
  357    1    2  357  358    0    0    0    0    0    0 895.98222
  358    1    2  358  359    0    0    0    0    0    0 898.49550
  359    1    2  359  360    0    0    0    0    0    0 901.00877
  360    1    2  360  361    0    0    0    0    0    0 903.52205
  361    1    2  361  362    0    0    0    0    0    0 906.03532
  362    1    2  362  363    0    0    0    0    0    0 908.54860
  363    1    2  363  364    0    0    0    0    0    0 911.06187
  364    1    2  364  365    0    0    0    0    0    0 913.57514
  365    1    2  365  366    0    0    0    0    0    0 916.08842
  366    1    2  366  367    0    0    0    0    0    0 918.60169
  367    1    2  367  368    0    0    0    0    0    0 921.11497
  368    1    2  368  369    0    0    0    0    0    0 923.62824
  369    1    2  369  370    0    0    0    0    0    0 926.14151
  370    1    2  370  371    0    0    0    0    0    0 928.65479
  371    1    2  371  372    0    0    0    0    0    0 931.16806
  372    1    2  372  373    0    0    0    0    0    0 933.68134
  373    1    2  373  374    0    0    0    0    0    0 936.19461
  374    1    2  374  375    0    0    0    0    0    0 938.70788
  375    1    2  375  376    0    0    0    0    0    0 941.22116
  376    1    2  376  377    0    0    0    0    0    0 943.73443
  377    1    2  377  378    0    0    0    0    0    0 946.24771
  378    1    2  378  379    0    0    0    0    0    0 948.76098
  379    1    2  379  380    0    0    0    0    0    0 951.27426
  380    1    2  380  381    0    0    0    0    0    0 953.78753
  381    1    2  381  382    0    0    0    0    0    0 956.30080
  382    1    2  382  383    0    0    0    0    0    0 958.81408
  383    1    2  383  384    0    0    0    0    0    0 961.32735
  384    1    2  384  385    0    0    0    0    0    0 963.84063
  385    1    2  385  386    0    0    0    0    0    0 966.35390
  386    1    2  386  387    0    0    0    0    0    0 968.86717
  387    1    2  387  388    0    0    0    0    0    0 971.38045
  388    1    2  388  389    0    0    0    0    0    0 973.89372
  389    1    2  389  390    0    0    0    0    0    0 976.40700
  390    1    2  390  391    0    0    0    0    0    0 978.92027
  391    1    2  391  392    0    0    0    0    0    0 981.43354
  392    1    2  392  393    0    0    0    0    0    0 983.94682
  393    1    2  393  394    0    0    0    0    0    0 986.46009
  394    1    2  394  395    0    0    0    0    0    0 988.97337
  395    1    2  395  396    0    0    0    0    0    0 991.48664
  396    1    2  396  397    0    0    0    0    0    0 993.99992
  397    1    2  397  398    0    0    0    0    0    0 996.51319
  398    1    2  398  399    0    0    0    0    0    0 999.02646
  399    1    2  399  400    0    0    0    0    0    01001.53974
  400    1    2  400  401    0    0    0    0    0    01004.05301
  401    1    2  401  402    0    0    0    0    0    01006.56629
  402    1    2  402  403    0    0    0    0    0    01009.07956
  403    1    2  403  404    0    0    0    0    0    01011.59283
  404    1    2  404  405    0    0    0    0    0    01014.10611
  405    1    2  405  406    0    0    0    0    0    01016.61938
  406    1    2  406  407    0    0    0    0    0    01019.13266
  407    1    2  407  408    0    0    0    0    0    01021.64593
  408    1    2  408  409    0    0    0    0    0    01024.15921
  409    1    2  409  410    0    0    0    0    0    01026.67248
  410    1    2  410  411    0    0    0    0    0    01029.18575
  411    1    2  411  412    0    0    0    0    0    01031.69903
  412    1    2  412  413    0    0    0    0    0    01034.21230
  413    1    2  413  414    0    0    0    0    0    01036.72558
  414    1    2  414  415    0    0    0    0    0    01039.23885
  415    1    2  415  416    0    0    0    0    0    01041.75212
  416    1    2  416  417    0    0    0    0    0    01044.26540
  417    1    2  417  418    0    0    0    0    0    01046.77867
  418    1    2  418  419    0    0    0    0    0    01049.29195
  419    1    2  419  420    0    0    0    0    0    01051.80522
  420    1    2  420  421    0    0    0    0    0    01054.31849
  421    1    2  421  422    0    0    0    0    0    01056.83177
  422    1    2  422  423    0    0    0    0    0    01059.34504
  423    1    2  423  424    0    0    0    0    0    01061.85832
  424    1    2  424  425    0    0    0    0    0    01064.37159
  425    1    2  425  426    0    0    0    0    0    01066.88487
  426    1    2  426  427    0    0    0    0    0    01069.39814
  427    1    2  427  428    0    0    0    0    0    01071.91141
  428    1    2  428  429    0    0    0    0    0    01074.42469
  429    1    2  429  430    0    0    0    0    0    01076.93796
  430    1    2  430  431    0    0    0    0    0    01079.45124
  431    1    2  431  432    0    0    0    0    0    01081.96451
  432    1    2  432  433    0    0    0    0    0    01084.47778
  433    1    2  433  434    0    0    0    0    0    01086.99106
  434    1    2  434  435    0    0    0    0    0    01089.50433
  435    1    2  435  436    0    0    0    0    0    01092.01761
  436    1    2  436  437    0    0    0    0    0    01094.53088
  437    1    2  437  438    0    0    0    0    0    01097.04415
  438    1    2  438  439    0    0    0    0    0    01099.55743
  439    1    2  439  440    0    0    0    0    0    01102.07070
  440    1    2  440  441    0    0    0    0    0    01104.58398
  441    1    2  441  442    0    0    0    0    0    01107.09725
  442    1    2  442  443    0    0    0    0    0    01109.61053
  443    1    2  443  444    0    0    0    0    0    01112.12380
  444    1    2  444  445    0    0    0    0    0    01114.63707
  445    1    2  445  446    0    0    0    0    0    01117.15035
  446    1    2  446  447    0    0    0    0    0    01119.66362
  447    1    2  447  448    0    0    0    0    0    01122.17690
  448    1    2  448  449    0    0    0    0    0    01124.69017
  449    1    2  449  450    0    0    0    0    0    01127.20344
  450    1    2  450  451    0    0    0    0    0    01129.71672
  451    1    2  451  452    0    0    0    0    0    01132.22999
  452    1    2  452  453    0    0    0    0    0    01134.74327
  453    1    2  453  454    0    0    0    0    0    01137.25654
  454    1    2  454  455    0    0    0    0    0    01139.76981
  455    1    2  455  456    0    0    0    0    0    01142.28309
  456    1    2  456  457    0    0    0    0    0    01144.79636
  457    1    2  457  458    0    0    0    0    0    01147.30964
  458    1    2  458  459    0    0    0    0    0    01149.82291
  459    1    2  459  460    0    0    0    0    0    01152.33619
  460    1    2  460  461    0    0    0    0    0    01154.84946
  461    1    2  461  462    0    0    0    0    0    01157.36273
  462    1    2  462  463    0    0    0    0    0    01159.87601
  463    1    2  463  464    0    0    0    0    0    01162.38928
  464    1    2  464  465    0    0    0    0    0    01164.90256
  465    1    2  465  466    0    0    0    0    0    01167.41583
  466    1    2  466  467    0    0    0    0    0    01169.92910
  467    1    2  467  468    0    0    0    0    0    01172.44238
  468    1    2  468  469    0    0    0    0    0    01174.95565
  469    1    2  469  470    0    0    0    0    0    01177.46893
  470    1    2  470  471    0    0    0    0    0    01179.98220
  471    1    2  471  472    0    0    0    0    0    01182.49547
  472    1    2  472  473    0    0    0    0    0    01185.00875
  473    1    2  473  474    0    0    0    0    0    01187.52202
  474    1    2  474  475    0    0    0    0    0    01190.03530
  475    1    2  475  476    0    0    0    0    0    01192.54857
  476    1    2  476  477    0    0    0    0    0    01195.06185
  477    1    2  477  478    0    0    0    0    0    01197.57512
  478    1    2  478  479    0    0    0    0    0    01200.08839
  479    1    2  479  480    0    0    0    0    0    01202.60167
  480    1    2  480  481    0    0    0    0    0    01205.11494
  481    1    2  481  482    0    0    0    0    0    01207.62822
  482    1    2  482  483    0    0    0    0    0    01210.14149
  483    1    2  483  484    0    0    0    0    0    01212.65476
  484    1    2  484  485    0    0    0    0    0    01215.16804
  485    1    2  485  486    0    0    0    0    0    01217.68131
  486    1    2  486  487    0    0    0    0    0    01220.19459
  487    1    2  487  488    0    0    0    0    0    01222.70786
  488    1    2  488  489    0    0    0    0    0    01225.22113
  489    1    2  489  490    0    0    0    0    0    01227.73441
  490    1    2  490  491    0    0    0    0    0    01230.24768
  491    1    2  491  492    0    0    0    0    0    01232.76096
  492    1    2  492  493    0    0    0    0    0    01235.27423
  493    1    2  493  494    0    0    0    0    0    01237.78751
  494    1    2  494  495    0    0    0    0    0    01240.30078
  495    1    2  495  496    0    0    0    0    0    01242.81405
  496    1    2  496  497    0    0    0    0    0    01245.32733
  497    1    2  497  498    0    0    0    0    0    01247.84060
  498    1    2  498  499    0    0    0    0    0    01250.35388
  499    1    2  499  500    0    0    0    0    0    01252.86715
  500    1    2  500  501    0    0    0    0    0    01255.38042
  501    1    2  501  502    0    0    0    0    0    01257.89370
  502    1    2  502  503    0    0    0    0    0    01260.40697
  503    1    2  503  504    0    0    0    0    0    01262.92025
  504    1    2  504  505    0    0    0    0    0    01265.43352
  505    1    2  505  506    0    0    0    0    0    01267.94679
  506    1    2  506  507    0    0    0    0    0    01270.46007
  507    1    2  507  508    0    0    0    0    0    01272.97334
  508    1    2  508  509    0    0    0    0    0    01275.48662
  509    1    2  509  510    0    0    0    0    0    01277.99989
  510    1    2  510  511    0    0    0    0    0    01280.51317
  511    1    2  511  512    0    0    0    0    0    01283.02644
  512    1    2  512  513    0    0    0    0    0    01285.53971
  513    1    2  513  514    0    0    0    0    0    01288.05299
  514    1    2  514  515    0    0    0    0    0    01290.56626
  515    1    2  515  516    0    0    0    0    0    01293.07954
  516    1    2  516  517    0    0    0    0    0    01295.59281
  517    1    2  517  518    0    0    0    0    0    01298.10608
  518    1    2  518  519    0    0    0    0    0    01300.61936
  519    1    2  519  520    0    0    0    0    0    01303.13263
  520    1    2  520  521    0    0    0    0    0    01305.64591
  521    1    2  521  522    0    0    0    0    0    01308.15918
  522    1    2  522  523    0    0    0    0    0    01310.67246
  523    1    2  523  524    0    0    0    0    0    01313.18573
  524    1    2  524  525    0    0    0    0    0    01315.69900
  525    1    2  525  526    0    0    0    0    0    01318.21228
  526    1    2  526  527    0    0    0    0    0    01320.72555
  527    1    2  527  528    0    0    0    0    0    01323.23883
  528    1    2  528  529    0    0    0    0    0    01325.75210
  529    1    2  529  530    0    0    0    0    0    01328.26537
  530    1    2  530  531    0    0    0    0    0    01330.77865
  531    1    2  531  532    0    0    0    0    0    01333.29192
  532    1    2  532  533    0    0    0    0    0    01335.80520
  533    1    2  533  534    0    0    0    0    0    01338.31847
  534    1    2  534  535    0    0    0    0    0    01340.83174
  535    1    2  535  536    0    0    0    0    0    01343.34502
  536    1    2  536  537    0    0    0    0    0    01345.85829
  537    1    2  537  538    0    0    0    0    0    01348.37157
  538    1    2  538  539    0    0    0    0    0    01350.88484
  539    1    2  539  540    0    0    0    0    0    01353.39812
  540    1    2  540  541    0    0    0    0    0    01355.91139
  541    1    2  541  542    0    0    0    0    0    01358.42466
  542    1    2  542  543    0    0    0    0    0    01360.93794
  543    1    2  543  544    0    0    0    0    0    01363.45121
  544    1    2  544  545    0    0    0    0    0    01365.96449
  545    1    2  545  546    0    0    0    0    0    01368.47776
  546    1    2  546  547    0    0    0    0    0    01370.99103
  547    1    2  547  548    0    0    0    0    0    01373.50431
  548    1    2  548  549    0    0    0    0    0    01376.01758
  549    1    2  549  550    0    0    0    0    0    01378.53086
  550    1    2  550  551    0    0    0    0    0    01381.04413
  551    1    2  551  552    0    0    0    0    0    01383.55740
